response_id	id	condition	response_num	num_cum_ideas	num_cum_categories	run_id	num_responses_requested	user_id
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 27]	7299	100	678	425	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 99]	7326	100	679	426	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 32]	7360	100	680	427	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 88]	7377	100	681	427	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 66]	7396	100	682	427	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 36]	7419	100	683	428	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 11]	7462	100	684	428	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 12]	7555	100	685	429	149	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 23]	7572	100	686	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 24]	7573	100	687	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 16]	7606	100	688	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 89]	7607	100	689	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 25]	7644	100	690	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 39]	7645	100	691	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 63]	7667	100	692	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 93]	7682	100	693	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 34]	7716	100	694	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 29]	7729	100	695	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 20]	7826	100	696	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 76]	7827	100	697	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 53]	7846	100	698	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 26]	7890	100	699	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 64]	7938	100	700	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 14]	7944	100	701	430	150	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 67]	7973	100	702	431	151	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 68]	7974	100	703	431	151	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 69]	7975	100	704	431	151	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 3]	7986	100	705	431	151	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 58]	8023	100	706	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 52]	8078	100	707	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 71]	8130	100	708	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 22]	8270	100	709	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 86]	8284	100	710	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 90]	8314	100	711	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 92]	8331	100	712	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 49]	8372	100	713	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 95]	8388	100	714	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 94]	8394	100	715	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 59]	8406	100	716	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 62]	8433	100	717	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 61]	8442	100	718	432	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 91]	8461	100	719	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 13]	8619	100	720	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 42]	8641	100	721	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 28]	8654	100	722	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 19]	8674	100	723	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 83]	8675	100	724	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 1]	8689	100	725	433	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 2]	8899	100	726	434	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 8]	8900	100	727	435	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 15]	8901	100	728	436	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 17]	8902	100	729	437	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 18]	8903	100	730	438	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 21]	8904	100	731	439	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 30]	8905	100	732	440	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 31]	8906	100	733	441	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 33]	8907	100	734	442	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 38]	8908	100	735	443	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 41]	8910	100	736	444	152	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 44]	8913	100	737	445	153	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 47]	8914	100	738	446	153	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 48]	8915	100	739	447	153	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 57]	8916	100	740	448	154	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 60]	8917	100	741	449	154	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 65]	8918	100	742	450	154	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 70]	8919	100	743	451	155	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 73]	8920	100	744	452	155	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 74]	8921	100	745	453	155	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 77]	8922	100	746	454	156	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 78]	8923	100	747	455	156	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 79]	8925	100	748	456	156	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 81]	8926	100	749	457	156	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 82]	8927	100	750	458	156	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 85]	8928	100	751	459	157	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 96]	8931	100	752	460	158	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 97]	8932	100	753	461	158	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100, 98]	8934	100	754	462	158	[u'9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8', u'2013-09-03 20:48:56', 100]	100	9822f53185fdf37a0a31659489d20de561fa245d5cfef81b0a9f4db8
[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100, 8]	4360	100	755	462	158	[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100]	100	bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf
[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100, 12]	4461	100	756	462	158	[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100]	100	bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf
[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100, 45]	4518	100	757	462	158	[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100]	100	bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf
[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100, 10]	4528	100	758	462	158	[u'bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf', u'2013-08-14 14:55:39', 100]	100	bde813385f4909181ac6e21f762a32a97881806cf227d86064f16ebf
